194550	manual_scaffold_9	85.075	134	19	1	6	139	102084357	102084489	6.38e-29	135	TRUE
195309	manual_scaffold_8	83.571	140	22	1	1	139	524649836	524649697	2.96e-27	130	TRUE
195463	manual_scaffold_2a	90.769	130	10	2	13	140	762053103	762052974	4.86e-40	172	TRUE
195647	manual_scaffold_9	85.816	141	15	3	3	140	977292919	977293057	1.06e-31	145	TRUE
195722	manual_scaffold_1a	83.942	137	19	3	3	138	768791731	768791865	1.06e-26	128	TRUE
195787	manual_scaffold_2a	88.983	118	9	4	25	139	1022860030	1022860146	3.8e-31	143	TRUE
195975	manual_scaffold_7	88.983	118	11	2	173	290	669079742	669079857	1.06e-31	145	TRUE
196377	manual_scaffold_3b	85.106	141	19	2	151	290	1013055810	1013055671	3.8e-31	143	TRUE
196579	manual_scaffold_1a	85.714	140	20	0	1	140	197335396	197335535	8.16e-33	148	TRUE
196656	manual_scaffold_7	82.979	141	22	2	151	290	591579298	591579159	3.82e-26	126	TRUE
197013	manual_scaffold_7	84.091	132	19	2	1	131	1168525053	1168525183	3.82e-26	126	TRUE
197309	manual_scaffold_2b	84.286	140	14	5	1	134	304486999	304487136	2.96e-27	130	TRUE
197437	manual_scaffold_5	85	140	20	1	151	289	598785179	598785318	1.37e-30	141	TRUE
197834	manual_scaffold_12	79.715	281	43	10	3	278	489155709	489155980	1.72e-49	204	TRUE
197907	manual_scaffold_1b	83.784	148	23	1	151	297	423783494	423783347	5.05e-30	139	TRUE
198008	manual_scaffold_5	84.783	138	19	2	4	140	1146472177	1146472041	1.77e-29	137	TRUE
198061	manual_scaffold_3a	87.77	139	17	0	2	140	370000698	370000836	2.92e-37	163	TRUE
198209	manual_scaffold_7	83.125	160	20	2	151	304	73609575	73609417	5.18e-30	139	TRUE
199621	manual_scaffold_3b	94.286	140	8	0	1	140	320455727	320455866	7.93e-53	215	TRUE
200708	manual_scaffold_4b	87.597	129	16	0	158	286	837593275	837593147	2.27e-33	150	TRUE
202508	manual_scaffold_5	86.429	140	15	3	1	140	201454044	201454179	2.27e-33	150	TRUE
202942	manual_scaffold_3b	84.672	137	18	1	7	140	492498249	492498113	2.29e-28	134	TRUE
203510	manual_scaffold_9	89.216	102	10	1	37	137	144211433	144211534	3.82e-26	126	TRUE
204556	manual_scaffold_4a	87.597	129	16	0	161	289	394650058	394649930	2.27e-33	150	TRUE
204995	manual_scaffold_9	85.366	123	18	0	165	287	843185222	843185344	1.06e-26	128	TRUE
205129	manual_scaffold_5	90.299	134	12	1	1	133	1168560631	1168560764	1.41e-40	174	TRUE
205292	manual_scaffold_2b	83.571	140	22	1	1	139	173605009	173605148	2.98e-27	130	TRUE
205400	manual_scaffold_9	87.121	132	15	2	6	135	34913869	34914000	8.16e-33	148	TRUE
205570	manual_scaffold_11	85.271	129	19	0	8	136	720984728	720984856	2.29e-28	134	TRUE
205606	manual_scaffold_2a	91.241	137	12	0	1	137	755651022	755651158	1.73e-44	187	TRUE
207361	manual_scaffold_6	85.714	140	20	0	1	140	879656596	879656735	8.16e-33	148	TRUE
20843	manual_scaffold_12	85	140	21	0	1	140	32241090	32241229	3.8e-31	143	TRUE
209997	manual_scaffold_9	85.714	140	20	0	1	140	822616197	822616058	8.16e-33	148	TRUE
212535	manual_scaffold_5	77.061	279	60	4	14	290	1080332939	1080332663	1.35e-40	174	TRUE
213136	manual_scaffold_7	85.833	120	15	2	172	290	1393920886	1393920768	3.82e-26	126	TRUE
214372	manual_scaffold_4a	83.704	135	22	0	155	289	601866937	601867071	1.06e-26	128	TRUE
214918	manual_scaffold_12	83.333	144	19	3	151	289	71986386	71986529	1.06e-26	128	TRUE
215010	manual_scaffold_8	86.508	126	13	3	20	142	1105148895	1105149019	6.4e-29	135	TRUE
218644	manual_scaffold_2a	86.466	133	17	1	1	132	831070938	831071070	1.06e-31	145	TRUE
219186	manual_scaffold_3b	87.77	139	13	4	5	140	442516333	442516196	3.77e-36	159	TRUE
219338	manual_scaffold_1b	85.315	143	15	5	151	290	590010851	590010712	3.8e-31	143	TRUE
219356	manual_scaffold_7	83.099	142	20	4	151	290	989118073	989118212	3.82e-26	126	TRUE
220277	manual_scaffold_4a	86.525	141	15	4	1	140	88645059	88644922	6.31e-34	152	TRUE
221620	manual_scaffold_4a	85.401	137	19	1	5	140	247922392	247922528	1.37e-30	141	TRUE
222220	manual_scaffold_5	85.833	120	17	0	151	270	1128123987	1128123868	1.06e-26	128	TRUE
222525	manual_scaffold_1a	86.429	140	19	0	151	290	600402132	600401993	1.75e-34	154	TRUE
223164	manual_scaffold_4b	87.313	134	17	0	7	140	424256408	424256541	1.75e-34	154	TRUE
223179	manual_scaffold_10	84.615	143	15	6	1	140	1023144460	1023144598	6.35e-29	135	TRUE
224315	manual_scaffold_4a	89.13	138	15	0	151	288	529851514	529851377	4.84e-40	172	TRUE
224766	manual_scaffold_11	83.803	142	20	1	151	289	343912152	343912011	8.22e-28	132	TRUE
225953	manual_scaffold_2b	84.783	138	19	2	154	290	672603289	672603153	1.77e-29	137	TRUE
228946	manual_scaffold_3a	87.05	139	17	1	3	140	585696486	585696624	4.88e-35	156	TRUE
22919	manual_scaffold_6	82.857	140	24	0	1	140	1241904084	1241903945	3.82e-26	126	TRUE
231791	manual_scaffold_1a	88.321	137	16	0	154	290	709280576	709280712	8.1e-38	165	TRUE
232536	manual_scaffold_4a	85.938	128	15	3	156	282	263116503	263116378	2.29e-28	134	TRUE
233966	manual_scaffold_2a	84.286	140	19	3	1	140	878791962	878791826	2.29e-28	134	TRUE
234474	manual_scaffold_3b	93.548	93	6	0	151	243	398652060	398651968	4.91e-30	139	TRUE
234535	manual_scaffold_1a	85.612	139	13	5	1	138	1151039569	1151039437	4.91e-30	139	TRUE
234792	manual_scaffold_1a	93.077	130	9	0	9	138	540241717	540241846	1.34e-45	191	TRUE
234957	manual_scaffold_5	82.759	145	22	3	151	293	945929093	945928950	3.87e-26	126	TRUE
235221	manual_scaffold_8	92.143	140	11	0	1	140	319420611	319420472	7.99e-48	198	TRUE
235824	manual_scaffold_1b	79.054	296	47	6	1	282	586044582	586044876	1.33e-50	207	TRUE
235927	manual_scaffold_2b	77.551	294	56	6	1	288	321332560	321332849	6.22e-44	185	TRUE
236076	manual_scaffold_4b	86.232	138	18	1	153	290	548048352	548048216	8.16e-33	148	TRUE
238224	manual_scaffold_6	86.466	133	18	0	1	133	1561079926	1561080058	2.94e-32	147	TRUE
239091	manual_scaffold_1b	83.942	137	21	1	1	137	868406898	868407033	2.96e-27	130	TRUE
240276	manual_scaffold_4b	87.234	141	15	3	151	290	50747884	50748022	1.36e-35	158	TRUE
24056	manual_scaffold_4b	80.678	295	52	3	1	290	1075264099	1075264393	3.64e-61	243	TRUE
24067	manual_scaffold_3b	95.714	140	6	0	1	140	384140736	384140597	3.67e-56	226	TRUE
241202	manual_scaffold_1a	88.462	130	15	0	151	280	676884997	676885126	1.36e-35	158	TRUE
241309	manual_scaffold_9	90.909	99	9	0	2	100	261778531	261778629	2.29e-28	134	TRUE
241585	manual_scaffold_12	83.824	136	19	3	151	285	551826032	551826165	3.82e-26	126	TRUE
24164	manual_scaffold_3a	85.816	141	14	3	151	290	910034059	910034194	1.06e-31	145	TRUE
242117	manual_scaffold_4a	78.947	266	47	5	31	288	870805243	870804979	1.34e-45	191	TRUE
242835	manual_scaffold_7	91.736	121	9	1	20	140	1509851900	1509851781	2.25e-38	167	TRUE
242991	manual_scaffold_2b	94.964	139	7	0	152	290	290246815	290246953	6.13e-54	219	TRUE
243648	manual_scaffold_7	87.681	138	15	2	1	137	1372592470	1372592606	3.77e-36	159	TRUE
243896	manual_scaffold_4b	84.058	138	15	5	4	140	742249697	742249566	3.82e-26	126	TRUE
244498	manual_scaffold_8	91.429	140	12	0	1	140	687910528	687910389	3.72e-46	193	TRUE
244627	manual_scaffold_5	86.567	134	18	0	7	140	1151874633	1151874500	8.16e-33	148	TRUE
244816	manual_scaffold_5	85.926	135	18	1	6	140	1792766855	1792766722	3.8e-31	143	TRUE
246079	manual_scaffold_4a	85.366	123	18	0	10	132	136493941	136494063	1.06e-26	128	TRUE
246207	manual_scaffold_2a	83.571	140	17	3	152	290	609441961	609442095	3.82e-26	126	TRUE
247054	manual_scaffold_3a	83.929	168	25	2	151	317	214563150	214563316	4.16e-36	159	TRUE
248151	manual_scaffold_9	83.571	140	23	0	1	140	964493143	964493004	8.22e-28	132	TRUE
248321	manual_scaffold_9	97.143	140	4	0	1	140	1045926870	1045927009	1.69e-59	237	TRUE
248419	manual_scaffold_7	86.179	123	17	0	17	139	319338507	319338629	2.29e-28	134	TRUE
248901	manual_scaffold_9	84.559	136	17	3	3	138	1004150212	1004150343	8.25e-28	132	TRUE
2496	manual_scaffold_9	86.154	130	17	1	151	280	601318767	601318895	4.91e-30	139	TRUE
250023	manual_scaffold_1a	78.486	251	41	5	32	269	725817985	725817735	1.74e-39	171	TRUE
250483	manual_scaffold_6	88.971	136	13	2	157	290	88453495	88453630	2.25e-38	167	TRUE
252069	manual_scaffold_9	84.615	130	20	0	7	136	1158929592	1158929721	2.96e-27	130	TRUE
252979	manual_scaffold_12	87.023	131	17	0	1	131	90395907	90396037	8.16e-33	148	TRUE
253432	manual_scaffold_2a	91.304	138	10	2	3	140	814387465	814387330	1.73e-44	187	TRUE
254605	manual_scaffold_9	79.152	283	50	7	3	281	668454938	668455215	1.72e-49	204	TRUE
254638	manual_scaffold_3a	84.106	151	12	4	151	290	269914095	269913946	6.35e-29	135	TRUE
255431	manual_scaffold_3b	92.857	140	9	1	1	140	226923701	226923839	6.18e-49	202	TRUE
255671	manual_scaffold_10	84.615	143	19	1	151	290	84235842	84235700	4.91e-30	139	TRUE
256920	manual_scaffold_5	84.058	138	19	2	3	140	215077965	215078099	2.96e-27	130	TRUE
257105	manual_scaffold_5	83.673	147	17	5	151	290	113040284	113040138	8.22e-28	132	TRUE
2572	manual_scaffold_2a	88.06	134	15	1	151	283	832348010	832347877	1.36e-35	158	TRUE
258036	manual_scaffold_9	85.417	144	17	4	151	291	516212802	516212660	2.95e-32	147	TRUE
258408	manual_scaffold_5	86.861	137	18	0	151	287	1112623975	1112624111	1.75e-34	154	TRUE
25845	manual_scaffold_7	84.783	138	21	0	151	288	940964449	940964586	4.91e-30	139	TRUE
259863	manual_scaffold_3b	84.286	140	21	1	1	140	697375071	697374933	6.35e-29	135	TRUE
261753	manual_scaffold_5	84.286	140	21	1	151	289	912625429	912625568	6.35e-29	135	TRUE
262533	manual_scaffold_6	82.979	141	22	2	1	140	1151951086	1151951225	4.53e-26	126	TRUE
262586	manual_scaffold_4b	87.97	133	16	0	151	283	1051185738	1051185870	1.36e-35	158	TRUE
263644	manual_scaffold_11	86.667	120	14	2	4	122	945615244	945615362	8.22e-28	132	TRUE
266730	manual_scaffold_9	83.571	140	22	1	1	140	1023562436	1023562574	2.96e-27	130	TRUE
267021	manual_scaffold_12	84.328	134	18	3	4	136	574211169	574211300	1.12e-26	128	TRUE
268536	manual_scaffold_12	94.286	140	6	1	1	140	495996406	495996543	2.85e-52	213	TRUE
269194	manual_scaffold_6	88.489	139	13	2	4	140	504980119	504979982	8.1e-38	165	TRUE
269287	manual_scaffold_2b	83.803	142	21	2	151	290	230779157	230779298	2.29e-28	134	TRUE
269741	manual_scaffold_1b	82.069	290	50	2	3	290	1196222199	1196222488	7.77e-68	265	TRUE
270751	manual_scaffold_8	84.211	133	19	2	151	282	431749098	431748967	1.06e-26	128	TRUE
271612	manual_scaffold_2b	91.489	141	11	1	1	140	517274299	517274159	3.72e-46	193	TRUE
272933	manual_scaffold_3a	85.714	140	20	0	1	140	617522688	617522827	8.16e-33	148	TRUE
27423	manual_scaffold_5	86.765	136	18	0	5	140	1319793799	1319793664	6.31e-34	152	TRUE
275263	manual_scaffold_12	85.915	142	18	2	1	140	390248976	390249117	2.27e-33	150	TRUE
275929	manual_scaffold_9	83.688	141	22	1	151	291	813993276	813993415	8.25e-28	132	TRUE
279193	manual_scaffold_1a	86.228	167	19	3	151	317	396978347	396978185	1.15e-41	178	TRUE
279262	manual_scaffold_1b	85.612	139	20	0	1	139	438211724	438211862	2.94e-32	147	TRUE
279438	manual_scaffold_4b	95.714	140	5	1	1	139	932207643	932207504	1.32e-55	224	TRUE
279556	manual_scaffold_3a	91.367	139	12	0	152	290	338348276	338348414	1.34e-45	191	TRUE
279923	manual_scaffold_5	88.571	140	15	1	1	140	727610813	727610675	6.27e-39	169	TRUE
280811	manual_scaffold_9	85.821	134	19	0	157	290	427866862	427866995	3.8e-31	143	TRUE
281083	manual_scaffold_3a	86.861	137	16	1	151	287	794760043	794760177	6.31e-34	152	TRUE
28145	manual_scaffold_3b	87.786	131	14	2	152	281	379129259	379129388	6.31e-34	152	TRUE
283163	manual_scaffold_8	87.857	140	17	0	151	290	570058410	570058271	8.1e-38	165	TRUE
283677	manual_scaffold_12	85	140	20	1	151	290	330382107	330382245	1.37e-30	141	TRUE
284337	manual_scaffold_3b	83.969	131	21	0	4	134	529194405	529194275	3.82e-26	126	TRUE
2844	manual_scaffold_4b	83.688	141	21	2	151	290	580082087	580082226	8.22e-28	132	TRUE
284546	manual_scaffold_8	83.942	137	22	0	1	137	1420315967	1420315831	8.57e-28	132	TRUE
285423	manual_scaffold_5	89.764	127	12	1	165	290	1757499594	1757499468	1.05e-36	161	TRUE
286514	manual_scaffold_2a	86.331	139	16	2	3	139	73479456	73479593	9.68e-33	148	TRUE
287564	manual_scaffold_6	85.606	132	19	0	159	290	841696104	841696235	4.91e-30	139	TRUE
287577	manual_scaffold_4b	96.429	140	5	0	151	290	985711518	985711657	7.88e-58	231	TRUE
287925	manual_scaffold_9	84.397	141	19	2	153	290	527583676	527583816	6.35e-29	135	TRUE
288798	manual_scaffold_3b	88.148	135	16	0	151	285	171686345	171686479	1.05e-36	161	TRUE
289035	manual_scaffold_4a	86.331	139	19	0	151	289	672655509	672655371	6.31e-34	152	TRUE
289406	manual_scaffold_5	86.331	139	17	1	1	137	1612582739	1612582877	2.27e-33	150	TRUE
289462	manual_scaffold_12	86.232	138	19	0	151	288	680060486	680060349	2.27e-33	150	TRUE
289956	manual_scaffold_1b	89.928	139	12	2	3	140	160558775	160558912	1.04e-41	178	TRUE
290552	manual_scaffold_4a	85.106	141	19	2	1	140	134752148	134752287	3.8e-31	143	TRUE
290635	manual_scaffold_12	83.571	140	23	0	1	140	300711296	300711157	8.22e-28	132	TRUE
291328	manual_scaffold_1a	88.971	136	14	1	1	136	346738708	346738842	2.25e-38	167	TRUE
292639	manual_scaffold_4a	85.714	140	19	1	151	290	750496952	750496814	2.94e-32	147	TRUE
293590	manual_scaffold_6	86.567	134	18	0	2	135	1377524004	1377524137	8.16e-33	148	TRUE
293610	manual_scaffold_3b	93.571	140	9	0	151	290	440664429	440664290	3.69e-51	209	TRUE
293864	manual_scaffold_5	93.571	140	9	0	1	140	401285948	401286087	3.71e-51	209	TRUE
293913	manual_scaffold_7	85.156	128	17	2	164	290	1511719923	1511719797	2.96e-27	130	TRUE
294816	manual_scaffold_6	85.816	141	16	3	151	289	147877436	147877298	2.94e-32	147	TRUE
295181	manual_scaffold_3b	91.15	113	10	0	163	275	1164796175	1164796287	1.77e-34	154	TRUE
295335	manual_scaffold_6	89.855	138	14	0	3	140	1722670420	1722670283	1.04e-41	178	TRUE
295858	manual_scaffold_1b	85.616	146	14	4	151	290	442898223	442898367	2.94e-32	147	TRUE
296257	manual_scaffold_3b	83.824	136	19	2	8	140	528537979	528537844	3.82e-26	126	TRUE
297327	manual_scaffold_3a	90.977	133	10	2	1	133	1022240503	1022240633	1.04e-41	178	TRUE
298381	manual_scaffold_3a	85.821	134	19	0	151	284	356328330	356328463	3.8e-31	143	TRUE
29947	manual_scaffold_3b	87.943	141	16	1	1	140	494074084	494073944	8.1e-38	165	TRUE
30109	manual_scaffold_3a	79.921	254	39	7	25	275	339497039	339496795	2.24e-43	183	TRUE
301644	manual_scaffold_7	84.962	133	12	5	154	283	939632505	939632378	1.08e-26	128	TRUE
302454	manual_scaffold_6	84.615	143	17	3	3	140	1151113416	1151113558	1.77e-29	137	TRUE
302667	manual_scaffold_5	86.719	128	17	0	1	128	781756859	781756986	3.8e-31	143	TRUE
305713	manual_scaffold_7	86.957	138	16	2	153	290	1363733379	1363733514	1.75e-34	154	TRUE
305889	manual_scaffold_3b	87.85	107	13	0	6	112	608370911	608370805	3.82e-26	126	TRUE
306258	manual_scaffold_1a	84.672	137	18	3	153	288	944810517	944810383	2.29e-28	134	TRUE
306988	manual_scaffold_2b	76.014	296	55	13	1	288	616234640	616234927	1.36e-35	158	TRUE
30869	manual_scaffold_1b	95.714	140	6	0	151	290	1163271845	1163271706	3.67e-56	226	TRUE
308725	manual_scaffold_4b	82.857	140	24	0	151	290	134455085	134454946	3.82e-26	126	TRUE
310035	manual_scaffold_2b	85.496	131	16	3	157	287	679438333	679438460	2.29e-28	134	TRUE
310654	manual_scaffold_1a	88.148	135	13	1	1	135	350520551	350520682	1.36e-35	158	TRUE
311892	manual_scaffold_1b	86.885	122	16	0	17	138	549325368	549325247	2.12e-29	137	TRUE
312670	manual_scaffold_2b	83.969	131	21	0	10	140	268655253	268655123	3.82e-26	126	TRUE
312810	manual_scaffold_4a	85.714	126	14	3	8	132	436155640	436155518	2.96e-27	130	TRUE
315722	manual_scaffold_1a	89.855	138	14	0	3	140	1099225348	1099225485	1.05e-41	178	TRUE
317557	manual_scaffold_8	86.508	126	17	0	163	288	1525030276	1525030401	4.91e-30	139	TRUE
318313	manual_scaffold_7	89.286	140	14	1	151	290	799141816	799141954	1.35e-40	174	TRUE
319158	manual_scaffold_8	85.039	127	19	0	14	140	269873876	269874002	2.96e-27	130	TRUE
319356	manual_scaffold_3b	84.058	138	20	2	1	137	835344677	835344541	8.22e-28	132	TRUE
320127	manual_scaffold_2b	86.466	133	16	2	5	135	196242909	196242777	1.06e-31	145	TRUE
32051	manual_scaffold_6	84.286	140	17	2	1	140	1268232604	1268232470	8.25e-28	132	TRUE
321042	manual_scaffold_2a	87.143	140	18	0	1	140	881481253	881481392	3.77e-36	159	TRUE
321373	manual_scaffold_10	89.781	137	14	0	4	140	909556363	909556227	3.76e-41	176	TRUE
321693	manual_scaffold_10	88.732	142	11	2	1	140	86099898	86099760	6.29e-39	169	TRUE
321729	manual_scaffold_10	83.453	139	20	3	2	139	302444634	302444770	3.82e-26	126	TRUE
322600	manual_scaffold_3b	87.143	140	18	0	151	290	109480158	109480019	3.77e-36	159	TRUE
323139	manual_scaffold_2a	88.571	140	16	0	1	140	1212408384	1212408523	1.74e-39	171	TRUE
325680	manual_scaffold_2a	88.889	135	15	0	1	135	117219158	117219024	2.25e-38	167	TRUE
326732	manual_scaffold_3b	87.313	134	17	0	151	284	282204480	282204613	1.75e-34	154	TRUE
3277	manual_scaffold_7	87.097	124	14	2	19	140	1459878841	1459878964	5.82e-30	139	TRUE
328711	manual_scaffold_6	86.567	134	18	0	7	140	1625601289	1625601156	8.16e-33	148	TRUE
329738	manual_scaffold_12	86.4	125	16	1	1	124	390045666	390045542	6.35e-29	135	TRUE
33158	manual_scaffold_2b	85.075	134	17	3	152	284	653684689	653684820	2.29e-28	134	TRUE
